AccountingDate,DiffMeanHourlyPayPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleMedianBonusPayPercent,FemaleMedianBonusPayPercent,MaleLowerPayBand,FemaleLowerPayBand,MaleMiddlePayBand,FemaleMiddlePayBand,MaleUpperPayBand,FemaleUpperPayBand,MaleUpperQuartilePayBand,FemaleUpperQuartilePayBand,CompanyLinkToGPGInfo,ResponsiblePerson,SubmittedDate,EmployerName,CompanyNumber,Address1,Address2,Address3,Country,PostCode,PoBox,SicCodes
01/04/2016 00:00:00,76.00,77.00,57.00,39.00,69.00,74.00,67.00,43.00,8.00,84.00,75.00,83.00,62.00,34.00,https://DerbyshirePolice.co.uk/GPGData,Firstname430 Lastname430 (Jobtitle 430),30/07/2016 00:00:00,Derbyshire Police,,Address line 430,,City430,Country430,Post Code430,,1
01/04/2016 00:00:00,37.00,29.00,55.00,49.00,48.00,20.00,74.00,86.00,62.00,1.00,91.00,38.00,38.00,40.00,https://DesboroughTownCouncil.co.uk/GPGData,Firstname431 Lastname431 (Jobtitle 431),23/07/2016 00:00:00,Desborough Town Council,,Address line 431,,City431,Country431,Post Code431,,1
01/04/2016 00:00:00,70.00,41.00,43.00,53.00,12.00,22.00,91.00,25.00,6.00,21.00,6.00,72.00,50.00,56.00,https://DevonandCornwallConstabulary.co.uk/GPGData,Firstname432 Lastname432 (Jobtitle 432),31/01/2017 00:00:00,Devon and Cornwall Constabulary,,Address line 432,,City432,Country432,Post Code432,,1
01/04/2016 00:00:00,5.00,55.00,100.00,72.00,43.00,81.00,59.00,57.00,93.00,76.00,34.00,74.00,54.00,13.00,https://DevonBuildingControlPartnership.co.uk/GPGData,Firstname433 Lastname433 (Jobtitle 433),07/06/2016 00:00:00,Devon Building Control Partnership,,Address line 433,,City433,Country433,Post Code433,,1
01/04/2016 00:00:00,32.00,73.00,16.00,87.00,92.00,95.00,69.00,87.00,45.00,95.00,80.00,47.00,60.00,15.00,https://DisclosureandBarringService.co.uk/GPGData,Firstname434 Lastname434 (Jobtitle 434),12/08/2016 00:00:00,Disclosure and Barring Service,,Address line 434,,City434,Country434,Post Code434,,1
01/04/2016 00:00:00,82.00,16.00,35.00,62.00,23.00,16.00,11.00,81.00,59.00,11.00,43.00,28.00,81.00,14.00,https://DixonsAcademiesCharitableTrustLimited.co.uk/GPGData,Firstname435 Lastname435 (Jobtitle 435),26/05/2016 00:00:00,Dixons Academies Charitable Trust Limited,,Address line 435,,City435,Country435,Post Code435,,1
01/04/2016 00:00:00,76.00,18.00,3.00,0.00,21.00,85.00,4.00,8.00,40.00,16.00,61.00,96.00,26.00,63.00,https://DoncasterandBassetlawHospitalsNHSFoundationTrust.co.uk/GPGData,Firstname436 Lastname436 (Jobtitle 436),05/08/2016 00:00:00,Doncaster and Bassetlaw Hospitals NHS Foundation Trust,,Address line 436,,City436,Country436,Post Code436,,1
01/04/2016 00:00:00,80.00,58.00,90.00,23.00,1.00,7.00,60.00,49.00,53.00,3.00,46.00,25.00,27.00,23.00,https://DoncasterMetropolitanBoroughCouncil.co.uk/GPGData,Firstname437 Lastname437 (Jobtitle 437),27/12/2016 00:00:00,Doncaster Metropolitan Borough Council,,Address line 437,,City437,Country437,Post Code437,,1
01/04/2016 00:00:00,58.00,35.00,80.00,26.00,74.00,27.00,36.00,65.00,52.00,12.00,94.00,43.00,40.00,12.00,https://DorsetandWiltshireFireandRescueAuthority.co.uk/GPGData,Firstname82 Lastname82 (Jobtitle 82),28/11/2016 00:00:00,Dorset and Wiltshire Fire and Rescue Authority,,Address line 82,,City82,Country82,Post Code82,,1
01/04/2016 00:00:00,79.00,1.00,84.00,78.00,40.00,49.00,41.00,2.00,32.00,4.00,22.00,19.00,39.00,11.00,https://DorsetAssociationofParish&TownCouncils.co.uk/GPGData,Firstname83 Lastname83 (Jobtitle 83),16/12/2016 00:00:00,Dorset Association of Parish & Town Councils,,Address line 83,,City83,Country83,Post Code83,,1
01/04/2016 00:00:00,25.00,87.00,88.00,36.00,34.00,51.00,57.00,71.00,89.00,96.00,73.00,38.00,4.00,12.00,https://DorsetCountyHospitalNHSFoundationTrust.co.uk/GPGData,Firstname84 Lastname84 (Jobtitle 84),23/11/2016 00:00:00,Dorset County Hospital NHS Foundation Trust,,Address line 84,,City84,Country84,Post Code84,,1
01/04/2016 00:00:00,59.00,61.00,26.00,51.00,38.00,23.00,85.00,90.00,43.00,30.00,62.00,56.00,16.00,7.00,https://DorsetFireandRescueService.co.uk/GPGData,Firstname85 Lastname85 (Jobtitle 85),16/03/2017 00:00:00,Dorset Fire and Rescue Service,,Address line 85,,City85,Country85,Post Code85,,1
01/04/2016 00:00:00,37.00,23.00,100.00,67.00,61.00,16.00,32.00,47.00,19.00,4.00,15.00,69.00,96.00,82.00,https://DorsetHealthcareUniversityNHSFoundationTrust.co.uk/GPGData,Firstname86 Lastname86 (Jobtitle 86),11/04/2016 00:00:00,Dorset Healthcare University NHS Foundation Trust,,Address line 86,,City86,Country86,Post Code86,,1
01/04/2016 00:00:00,92.00,93.00,1.00,17.00,25.00,85.00,40.00,19.00,4.00,47.00,4.00,37.00,91.00,13.00,https://DowntonParishCouncil.co.uk/GPGData,Firstname87 Lastname87 (Jobtitle 87),19/08/2016 00:00:00,Downton Parish Council,,Address line 87,,City87,Country87,Post Code87,,1
01/04/2016 00:00:00,90.00,71.00,24.00,45.00,29.00,37.00,11.00,48.00,49.00,61.00,71.00,20.00,2.00,80.00,https://DoxeyParishCouncil.co.uk/GPGData,Firstname88 Lastname88 (Jobtitle 88),18/06/2016 00:00:00,Doxey Parish Council,,Address line 88,,City88,Country88,Post Code88,,1
01/04/2016 00:00:00,1.00,56.00,85.00,24.00,15.00,84.00,10.00,81.00,57.00,59.00,89.00,71.00,9.00,7.00,https://Driver&VehicleStandardsAgency.co.uk/GPGData,Firstname89 Lastname89 (Jobtitle 89),16/02/2017 00:00:00,Driver & Vehicle Standards Agency,,Address line 89,,City89,Country89,Post Code89,,1
01/04/2016 00:00:00,6.00,100.00,70.00,70.00,82.00,75.00,20.00,21.00,50.00,56.00,86.00,7.00,100.00,30.00,https://DriverandVehicleLicensingAgency.co.uk/GPGData,Firstname90 Lastname90 (Jobtitle 90),25/01/2017 00:00:00,Driver and Vehicle Licensing Agency,,Address line 90,,City90,Country90,Post Code90,,1
01/04/2016 00:00:00,47.00,34.00,98.00,99.00,28.00,100.00,73.00,77.00,78.00,23.00,46.00,71.00,49.00,44.00,https://DriverandVehicleStandardsAgency.co.uk/GPGData,Firstname91 Lastname91 (Jobtitle 91),27/05/2016 00:00:00,Driver and Vehicle Standards Agency,,Address line 91,,City91,Country91,Post Code91,,1
01/04/2016 00:00:00,63.00,54.00,22.00,6.00,39.00,62.00,35.00,49.00,15.00,58.00,53.00,15.00,27.00,60.00,https://DudleyMetropolitanBoroughCouncil.co.uk/GPGData,Firstname438 Lastname438 (Jobtitle 438),03/10/2016 00:00:00,Dudley Metropolitan Borough Council,,Address line 438,,City438,Country438,Post Code438,,1
01/04/2016 00:00:00,37.00,23.00,0.00,93.00,89.00,6.00,45.00,21.00,91.00,89.00,9.00,55.00,55.00,61.00,https://EastLeakParishCouncil.co.uk/GPGData,Firstname112 Lastname112 (Jobtitle 112),26/02/2017 00:00:00,East Leak Parish Council,,Address line 112,,City112,Country112,Post Code112,,1
01/04/2016 00:00:00,97.00,22.00,38.00,73.00,86.00,36.00,87.00,69.00,79.00,8.00,13.00,44.00,89.00,68.00,https://EastLindseyDistrictCouncil.co.uk/GPGData,Firstname113 Lastname113 (Jobtitle 113),18/04/2016 00:00:00,East Lindsey District Council,,Address line 113,,City113,Country113,Post Code113,,1
01/04/2016 00:00:00,54.00,43.00,12.00,76.00,8.00,58.00,85.00,46.00,52.00,8.00,40.00,93.00,58.00,77.00,https://EastLondonNHSFoundationTrust.co.uk/GPGData,Firstname114 Lastname114 (Jobtitle 114),11/04/2016 00:00:00,East London NHS Foundation Trust,,Address line 114,,City114,Country114,Post Code114,,1
01/04/2016 00:00:00,33.00,93.00,56.00,68.00,77.00,22.00,46.00,45.00,35.00,17.00,47.00,83.00,83.00,34.00,https://EastLondonWasteAuthority.co.uk/GPGData,Firstname115 Lastname115 (Jobtitle 115),22/11/2016 00:00:00,East London Waste Authority,,Address line 115,,City115,Country115,Post Code115,,1
01/04/2016 00:00:00,40.00,8.00,79.00,22.00,72.00,30.00,29.00,27.00,99.00,7.00,0.00,0.00,100.00,35.00,https://EastLothianCouncil.co.uk/GPGData,Firstname116 Lastname116 (Jobtitle 116),08/03/2017 00:00:00,East Lothian Council,,Address line 116,,City116,Country116,Post Code116,,1
01/04/2016 00:00:00,83.00,84.00,30.00,99.00,43.00,77.00,75.00,83.00,14.00,45.00,56.00,87.00,81.00,48.00,https://EastMidlandsAmbulanceServiceNHSTrust.co.uk/GPGData,Firstname117 Lastname117 (Jobtitle 117),06/12/2016 00:00:00,East Midlands Ambulance Service NHS Trust,,Address line 117,,City117,Country117,Post Code117,,1
01/04/2016 00:00:00,90.00,9.00,89.00,51.00,92.00,15.00,42.00,41.00,12.00,54.00,16.00,88.00,60.00,63.00,https://EastMidlandsCouncils.co.uk/GPGData,Firstname118 Lastname118 (Jobtitle 118),16/12/2016 00:00:00,East Midlands Councils,,Address line 118,,City118,Country118,Post Code118,,1
01/04/2016 00:00:00,8.00,22.00,85.00,9.00,20.00,89.00,50.00,53.00,18.00,72.00,53.00,74.00,14.00,87.00,https://EastNorthamptonshireCouncil.co.uk/GPGData,Firstname119 Lastname119 (Jobtitle 119),22/07/2016 00:00:00,East Northamptonshire Council,,Address line 119,,City119,Country119,Post Code119,,1
01/04/2016 00:00:00,26.00,6.00,87.00,73.00,46.00,41.00,64.00,53.00,72.00,39.00,32.00,72.00,11.00,21.00,https://EastofEnglandAmbulanceServiceNHSTrust.co.uk/GPGData,Firstname120 Lastname120 (Jobtitle 120),01/11/2016 00:00:00,East of England Ambulance Service NHS Trust,,Address line 120,,City120,Country120,Post Code120,,1
01/04/2016 00:00:00,93.00,22.00,70.00,35.00,51.00,53.00,57.00,93.00,92.00,21.00,36.00,57.00,9.00,100.00,https://EastofEnglandLocalGovernmentAssociation.co.uk/GPGData,Firstname121 Lastname121 (Jobtitle 121),06/07/2016 00:00:00,East of England Local Government Association,,Address line 121,,City121,Country121,Post Code121,,1
01/04/2016 00:00:00,11.00,79.00,57.00,42.00,63.00,40.00,45.00,74.00,12.00,85.00,73.00,18.00,89.00,35.00,https://ExecutiveInformationService.co.uk/GPGData,Firstname92 Lastname92 (Jobtitle 92),20/12/2016 00:00:00,Executive Information Service,,Address line 92,,City92,Country92,Post Code92,,1
01/04/2016 00:00:00,26.00,75.00,84.00,29.00,85.00,17.00,49.00,95.00,51.00,81.00,48.00,8.00,9.00,55.00,https://ExmoorNationalParkAuthority.co.uk/GPGData,Firstname93 Lastname93 (Jobtitle 93),08/03/2017 00:00:00,Exmoor National Park Authority,,Address line 93,,City93,Country93,Post Code93,,1
01/04/2016 00:00:00,90.00,59.00,15.00,61.00,35.00,39.00,44.00,72.00,62.00,76.00,59.00,98.00,27.00,15.00,https://ExportCreditsGuaranteeDepartment.co.uk/GPGData,Firstname94 Lastname94 (Jobtitle 94),14/06/2016 00:00:00,Export Credits Guarantee Department,,Address line 94,,City94,Country94,Post Code94,,1
01/04/2016 00:00:00,29.00,94.00,44.00,65.00,76.00,94.00,66.00,83.00,61.00,18.00,54.00,69.00,36.00,52.00,https://EynshamParishCouncil.co.uk/GPGData,Firstname95 Lastname95 (Jobtitle 95),16/05/2016 00:00:00,Eynsham Parish Council,,Address line 95,,City95,Country95,Post Code95,,1
01/04/2016 00:00:00,5.00,6.00,50.00,11.00,51.00,84.00,41.00,24.00,7.00,5.00,59.00,5.00,15.00,53.00,https://FairOak&HortonHeathParishCouncil.co.uk/GPGData,Firstname96 Lastname96 (Jobtitle 96),03/07/2016 00:00:00,Fair Oak & Horton Heath Parish Council,,Address line 96,,City96,Country96,Post Code96,,1
01/04/2016 00:00:00,89.00,30.00,84.00,46.00,15.00,45.00,34.00,70.00,19.00,42.00,63.00,83.00,33.00,39.00,https://FairfieldParishCouncil.co.uk/GPGData,Firstname97 Lastname97 (Jobtitle 97),09/05/2016 00:00:00,Fairfield Parish Council,,Address line 97,,City97,Country97,Post Code97,,1
01/04/2016 00:00:00,60.00,47.00,86.00,69.00,1.00,49.00,70.00,58.00,71.00,49.00,91.00,71.00,13.00,81.00,https://FairfordTownCouncil.co.uk/GPGData,Firstname98 Lastname98 (Jobtitle 98),09/12/2016 00:00:00,Fairford Town Council,,Address line 98,,City98,Country98,Post Code98,,1
01/04/2016 00:00:00,56.00,61.00,78.00,16.00,79.00,54.00,39.00,34.00,66.00,77.00,95.00,82.00,23.00,76.00,https://FalkirkCouncil.co.uk/GPGData,Firstname99 Lastname99 (Jobtitle 99),31/10/2016 00:00:00,Falkirk Council,,Address line 99,,City99,Country99,Post Code99,,1
01/04/2016 00:00:00,14.00,100.00,41.00,21.00,42.00,36.00,45.00,88.00,80.00,92.00,78.00,98.00,91.00,55.00,https://FalstoneParishCouncil.co.uk/GPGData,Firstname100 Lastname100 (Jobtitle 100),01/01/2017 00:00:00,Falstone Parish Council,,Address line 100,,City100,Country100,Post Code100,,1
01/04/2016 00:00:00,64.00,96.00,36.00,85.00,43.00,36.00,59.00,88.00,2.00,61.00,52.00,86.00,94.00,41.00,https://FarehamBoroughCouncil.co.uk/GPGData,Firstname101 Lastname101 (Jobtitle 101),31/07/2016 00:00:00,Fareham Borough Council,,Address line 101,,City101,Country101,Post Code101,,1
01/04/2016 00:00:00,47.00,7.00,59.00,22.00,62.00,96.00,76.00,6.00,80.00,81.00,24.00,1.00,93.00,52.00,https://IsleofAngleseyCountyCouncil.co.uk/GPGData,Firstname484 Lastname484 (Jobtitle 484),25/12/2016 00:00:00,Isle of Anglesey County Council,,Address line 484,,City484,Country484,Post Code484,,1
01/04/2016 00:00:00,4.00,49.00,61.00,64.00,24.00,32.00,66.00,28.00,90.00,90.00,92.00,61.00,72.00,62.00,https://IslesofScillyIFCA.co.uk/GPGData,Firstname485 Lastname485 (Jobtitle 485),27/04/2016 00:00:00,Isles of Scilly IFCA,,Address line 485,,City485,Country485,Post Code485,,1
01/04/2016 00:00:00,1.00,98.00,32.00,80.00,26.00,56.00,35.00,90.00,0.00,7.00,59.00,29.00,36.00,85.00,https://ItchingfieldParishCouncil.co.uk/GPGData,Firstname486 Lastname486 (Jobtitle 486),15/08/2016 00:00:00,Itchingfield Parish Council,,Address line 486,,City486,Country486,Post Code486,,1
01/04/2016 00:00:00,37.00,57.00,1.00,66.00,91.00,38.00,25.00,41.00,42.00,20.00,71.00,18.00,36.00,7.00,https://IverParishCouncil.co.uk/GPGData,Firstname487 Lastname487 (Jobtitle 487),14/07/2016 00:00:00,Iver Parish Council,,Address line 487,,City487,Country487,Post Code487,,1
01/04/2016 00:00:00,26.00,28.00,45.00,34.00,88.00,84.00,42.00,54.00,65.00,20.00,93.00,96.00,62.00,97.00,https://IvybridgeAcademyTrust.co.uk/GPGData,Firstname488 Lastname488 (Jobtitle 488),04/12/2016 00:00:00,Ivybridge Academy Trust,,Address line 488,,City488,Country488,Post Code488,,1
01/04/2016 00:00:00,52.00,3.00,59.00,21.00,85.00,50.00,73.00,43.00,90.00,52.00,16.00,25.00,93.00,4.00,https://JackHuntSchool.co.uk/GPGData,Firstname489 Lastname489 (Jobtitle 489),17/08/2016 00:00:00,Jack Hunt School,,Address line 489,,City489,Country489,Post Code489,,1
01/04/2016 00:00:00,59.00,99.00,100.00,3.00,72.00,23.00,48.00,75.00,47.00,56.00,73.00,55.00,19.00,92.00,https://JamesPagetUniversityHospitalsNHSFoundationTrust.co.uk/GPGData,Firstname490 Lastname490 (Jobtitle 490),03/08/2016 00:00:00,James Paget University Hospitals NHS Foundation Trust,,Address line 490,,City490,Country490,Post Code490,,1
01/04/2016 00:00:00,55.00,74.00,86.00,60.00,72.00,35.00,29.00,22.00,40.00,4.00,7.00,55.00,77.00,83.00,https://JefferysEducationTrust.co.uk/GPGData,Firstname491 Lastname491 (Jobtitle 491),25/01/2017 00:00:00,Jefferys Education Trust,,Address line 491,,City491,Country491,Post Code491,,1
01/04/2016 00:00:00,96.00,68.00,25.00,41.00,88.00,2.00,38.00,0.00,91.00,56.00,77.00,24.00,6.00,95.00,https://JudicialAppointmentsBoardforScotland.co.uk/GPGData,Firstname323 Lastname323 (Jobtitle 323),05/06/2016 00:00:00,Judicial Appointments Board for Scotland,,Address line 323,,City323,Country323,Post Code323,,1
01/04/2016 00:00:00,9.00,65.00,72.00,67.00,38.00,19.00,26.00,93.00,19.00,77.00,86.00,44.00,47.00,27.00,https://KelvedonHatchParishCouncil.co.uk/GPGData,Firstname492 Lastname492 (Jobtitle 492),05/11/2016 00:00:00,Kelvedon Hatch Parish Council,,Address line 492,,City492,Country492,Post Code492,,1
01/04/2016 00:00:00,32.00,47.00,88.00,49.00,64.00,88.00,38.00,12.00,31.00,83.00,19.00,94.00,2.00,94.00,https://KetteringBoroughCouncil.co.uk/GPGData,Firstname324 Lastname324 (Jobtitle 324),05/05/2016 00:00:00,Kettering Borough Council,,Address line 324,,City324,Country324,Post Code324,,1
01/04/2016 00:00:00,93.00,22.00,65.00,27.00,32.00,62.00,38.00,72.00,47.00,61.00,99.00,62.00,96.00,83.00,https://KimberleyTownCouncil.co.uk/GPGData,Firstname325 Lastname325 (Jobtitle 325),05/05/2016 00:00:00,Kimberley Town Council,,Address line 325,,City325,Country325,Post Code325,,1
01/04/2016 00:00:00,44.00,87.00,49.00,79.00,27.00,40.00,8.00,84.00,69.00,2.00,43.00,26.00,61.00,60.00,https://KimboltonandStonelyParishCouncil.co.uk/GPGData,Firstname326 Lastname326 (Jobtitle 326),15/07/2016 00:00:00,Kimbolton and Stonely Parish Council,,Address line 326,,City326,Country326,Post Code326,,1
01/04/2016 00:00:00,3.00,1.00,71.00,47.00,75.00,22.00,97.00,94.00,64.00,4.00,29.00,33.00,91.00,71.00,https://KingsbridgeTownCouncil.co.uk/GPGData,Firstname327 Lastname327 (Jobtitle 327),25/10/2016 00:00:00,Kingsbridge Town Council,,Address line 327,,City327,Country327,Post Code327,,1
01/04/2016 00:00:00,12.00,13.00,36.00,46.00,80.00,62.00,87.00,35.00,34.00,76.00,28.00,37.00,65.00,77.00,https://KingsburyHighSchool.co.uk/GPGData,Firstname328 Lastname328 (Jobtitle 328),20/10/2016 00:00:00,Kingsbury High School,,Address line 328,,City328,Country328,Post Code328,,1
01/04/2016 00:00:00,100.00,73.00,47.00,90.00,14.00,5.00,93.00,12.00,2.00,44.00,57.00,72.00,5.00,99.00,https://KirkbymoorsideTownCouncil.co.uk/GPGData,Firstname329 Lastname329 (Jobtitle 329),21/04/2016 00:00:00,Kirkbymoorside Town Council,,Address line 329,,City329,Country329,Post Code329,,1
01/04/2016 00:00:00,75.00,10.00,12.00,44.00,88.00,71.00,19.00,87.00,98.00,52.00,27.00,28.00,24.00,31.00,https://KnaresboroughTownCouncil.co.uk/GPGData,Firstname330 Lastname330 (Jobtitle 330),19/06/2016 00:00:00,Knaresborough Town Council,,Address line 330,,City330,Country330,Post Code330,,1
01/04/2016 00:00:00,79.00,12.00,2.00,61.00,42.00,21.00,37.00,91.00,98.00,93.00,28.00,60.00,11.00,60.00,https://KnebworthParishCouncil.co.uk/GPGData,Firstname331 Lastname331 (Jobtitle 331),23/06/2016 00:00:00,Knebworth Parish Council,,Address line 331,,City331,Country331,Post Code331,,1
01/04/2016 00:00:00,47.00,91.00,37.00,23.00,90.00,5.00,89.00,35.00,66.00,28.00,72.00,11.00,52.00,67.00,https://KnowsleyMetropolitanBoroughCouncil.co.uk/GPGData,Firstname332 Lastname332 (Jobtitle 332),23/02/2017 00:00:00,Knowsley Metropolitan Borough Council,,Address line 332,,City332,Country332,Post Code332,,1
01/04/2016 00:00:00,41.00,6.00,7.00,26.00,44.00,40.00,24.00,51.00,48.00,38.00,79.00,35.00,46.00,62.00,https://MonkSherborneParishCouncil.co.uk/GPGData,Firstname102 Lastname102 (Jobtitle 102),27/03/2017 00:00:00,Monk Sherborne Parish Council,,Address line 102,,City102,Country102,Post Code102,,1
01/04/2016 00:00:00,32.00,41.00,36.00,35.00,34.00,83.00,83.00,72.00,86.00,54.00,47.00,19.00,24.00,97.00,https://MontsayeCommunityLearningPartnership.co.uk/GPGData,Firstname103 Lastname103 (Jobtitle 103),29/11/2016 00:00:00,Montsaye Community Learning Partnership,,Address line 103,,City103,Country103,Post Code103,,1
01/04/2016 00:00:00,10.00,85.00,82.00,44.00,6.00,20.00,56.00,91.00,67.00,5.00,5.00,91.00,22.00,100.00,https://MoorfieldsEyeHospitalNHSFoundationTrust.co.uk/GPGData,Firstname104 Lastname104 (Jobtitle 104),02/01/2017 00:00:00,Moorfields Eye Hospital NHS Foundation Trust,,Address line 104,,City104,Country104,Post Code104,,1
01/04/2016 00:00:00,67.00,23.00,38.00,97.00,13.00,3.00,54.00,100.00,20.00,74.00,87.00,14.00,100.00,98.00,https://MorayCouncil.co.uk/GPGData,Firstname105 Lastname105 (Jobtitle 105),02/06/2016 00:00:00,Moray Council,,Address line 105,,City105,Country105,Post Code105,,1
01/04/2016 00:00:00,7.00,34.00,6.00,78.00,70.00,21.00,23.00,44.00,45.00,91.00,76.00,9.00,93.00,58.00,https://MorecambeTownCouncil.co.uk/GPGData,Firstname106 Lastname106 (Jobtitle 106),28/08/2016 00:00:00,Morecambe Town Council,,Address line 106,,City106,Country106,Post Code106,,1
01/04/2016 00:00:00,50.00,41.00,79.00,9.00,99.00,3.00,40.00,86.00,51.00,15.00,53.00,100.00,94.00,83.00,https://MorvilleParishCouncil.co.uk/GPGData,Firstname107 Lastname107 (Jobtitle 107),25/02/2017 00:00:00,Morville Parish Council,,Address line 107,,City107,Country107,Post Code107,,1
01/04/2016 00:00:00,10.00,76.00,81.00,68.00,20.00,91.00,31.00,8.00,75.00,91.00,99.00,16.00,15.00,56.00,https://MoultonParishCouncil.co.uk/GPGData,Firstname108 Lastname108 (Jobtitle 108),01/09/2016 00:00:00,Moulton Parish Council,,Address line 108,,City108,Country108,Post Code108,,1
01/04/2016 00:00:00,28.00,29.00,68.00,33.00,18.00,62.00,16.00,30.00,17.00,52.00,46.00,16.00,98.00,29.00,https://MudfordParishCouncil.co.uk/GPGData,Firstname109 Lastname109 (Jobtitle 109),26/01/2017 00:00:00,Mudford Parish Council,,Address line 109,,City109,Country109,Post Code109,,1
01/04/2016 00:00:00,12.00,30.00,95.00,74.00,16.00,16.00,67.00,53.00,97.00,22.00,38.00,64.00,47.00,21.00,https://MyddleandBroughtonParishCouncil.co.uk/GPGData,Firstname110 Lastname110 (Jobtitle 110),08/09/2016 00:00:00,Myddle and Broughton Parish Council,,Address line 110,,City110,Country110,Post Code110,,1
01/04/2016 00:00:00,58.00,99.00,31.00,33.00,5.00,73.00,14.00,21.00,89.00,51.00,6.00,41.00,63.00,30.00,https://NailseaTownCouncil.co.uk/GPGData,Firstname111 Lastname111 (Jobtitle 111),12/09/2016 00:00:00,Nailsea Town Council,,Address line 111,,City111,Country111,Post Code111,,1
01/04/2016 00:00:00,71.00,90.00,85.00,30.00,35.00,28.00,33.00,34.00,44.00,14.00,50.00,47.00,84.00,90.00,https://NarboroughParishCouncil.co.uk/GPGData,Firstname439 Lastname439 (Jobtitle 439),11/09/2016 00:00:00,Narborough Parish Council,,Address line 439,,City439,Country439,Post Code439,,1
01/04/2016 00:00:00,3.00,75.00,67.00,99.00,36.00,81.00,16.00,56.00,77.00,60.00,68.00,55.00,66.00,35.00,https://NationalInstituteforHealthandCareExcellence.co.uk/GPGData,Firstname353 Lastname353 (Jobtitle 353),13/02/2017 00:00:00,National Institute for Health and Care Excellence,,Address line 353,,City353,Country353,Post Code353,,1
01/04/2016 00:00:00,25.00,70.00,66.00,77.00,14.00,86.00,85.00,38.00,75.00,61.00,32.00,7.00,51.00,13.00,https://NationalOffenderManagementService.co.uk/GPGData,Firstname354 Lastname354 (Jobtitle 354),07/12/2016 00:00:00,National Offender Management Service,,Address line 354,,City354,Country354,Post Code354,,1
01/04/2016 00:00:00,22.00,100.00,11.00,100.00,18.00,1.00,65.00,44.00,53.00,82.00,76.00,54.00,28.00,31.00,https://NationalParkingAdjudicationService.co.uk/GPGData,Firstname355 Lastname355 (Jobtitle 355),18/07/2016 00:00:00,National Parking Adjudication Service,,Address line 355,,City355,Country355,Post Code355,,1
01/04/2016 00:00:00,60.00,92.00,61.00,36.00,20.00,68.00,68.00,51.00,45.00,47.00,48.00,77.00,3.00,0.00,https://NationalRecordsofScotland.co.uk/GPGData,Firstname356 Lastname356 (Jobtitle 356),02/11/2016 00:00:00,National Records of Scotland,,Address line 356,,City356,Country356,Post Code356,,1
01/04/2016 00:00:00,89.00,19.00,18.00,86.00,34.00,71.00,82.00,48.00,43.00,89.00,19.00,63.00,0.00,4.00,https://NationalWeightsandMeasuresLaboratory.co.uk/GPGData,Firstname357 Lastname357 (Jobtitle 357),17/11/2016 00:00:00,National Weights and Measures Laboratory,,Address line 357,,City357,Country357,Post Code357,,1
01/04/2016 00:00:00,87.00,60.00,17.00,34.00,44.00,77.00,6.00,24.00,27.00,35.00,71.00,89.00,39.00,21.00,https://NaturalEngland.co.uk/GPGData,Firstname358 Lastname358 (Jobtitle 358),20/10/2016 00:00:00,Natural England,,Address line 358,,City358,Country358,Post Code358,,1
01/04/2016 00:00:00,81.00,55.00,92.00,2.00,50.00,5.00,46.00,28.00,70.00,3.00,60.00,74.00,73.00,45.00,https://NavigateAcadmiesTrust.co.uk/GPGData,Firstname359 Lastname359 (Jobtitle 359),10/05/2016 00:00:00,Navigate Acadmies Trust,,Address line 359,,City359,Country359,Post Code359,,1
01/04/2016 00:00:00,80.00,85.00,44.00,100.00,87.00,74.00,16.00,84.00,62.00,45.00,27.00,22.00,57.00,75.00,https://Navigo.co.uk/GPGData,Firstname360 Lastname360 (Jobtitle 360),19/01/2017 00:00:00,Navigo,,Address line 360,,City360,Country360,Post Code360,,1
01/04/2016 00:00:00,17.00,80.00,29.00,49.00,61.00,3.00,86.00,31.00,49.00,76.00,13.00,38.00,63.00,83.00,https://NeathPortTalbotCountyBoroughCouncil.co.uk/GPGData,Firstname361 Lastname361 (Jobtitle 361),22/06/2016 00:00:00,Neath Port Talbot County Borough Council,,Address line 361,,City361,Country361,Post Code361,,1
01/04/2016 00:00:00,62.00,21.00,97.00,56.00,39.00,6.00,49.00,73.00,4.00,75.00,51.00,37.00,16.00,40.00,https://NeathTownCouncil.co.uk/GPGData,Firstname362 Lastname362 (Jobtitle 362),21/06/2016 00:00:00,Neath Town Council,,Address line 362,,City362,Country362,Post Code362,,1
01/04/2016 00:00:00,39.00,73.00,39.00,74.00,84.00,49.00,4.00,87.00,61.00,1.00,49.00,12.00,12.00,87.00,https://NewBradwellParishCouncil.co.uk/GPGData,Firstname440 Lastname440 (Jobtitle 440),21/09/2016 00:00:00,New Bradwell Parish Council,,Address line 440,,City440,Country440,Post Code440,,1
01/04/2016 00:00:00,2.00,16.00,4.00,4.00,95.00,61.00,18.00,37.00,44.00,53.00,28.00,18.00,12.00,38.00,https://NewbigginTownCouncil.co.uk/GPGData,Firstname441 Lastname441 (Jobtitle 441),11/08/2016 00:00:00,Newbiggin Town Council,,Address line 441,,City441,Country441,Post Code441,,1
01/04/2016 00:00:00,84.00,82.00,86.00,8.00,27.00,99.00,19.00,36.00,55.00,87.00,16.00,52.00,64.00,97.00,https://NewburyTownCouncil.co.uk/GPGData,Firstname442 Lastname442 (Jobtitle 442),20/04/2016 00:00:00,Newbury Town Council,,Address line 442,,City442,Country442,Post Code442,,1
